;Advertising_num_days;CarName;ID;Price_rub;Seller;Seller_location;Views;Car_age;Gear_box;Parsing date;Autocode_checked;Owners_N;Last_owner_time_years;Warranty_end;Engine_capacity;Engine_hp;Engine_fuel_type;Body_type;Swap_type;Original_car_passport;Wheel_drive_type;run_km;Left_steering;is_metallic_color;Color;Opt_Обивка салона: комбинированный;Opt_Цвет салона: темный;Opt_Тонированные стекла;Opt_Ксеноновые фары;Opt_;"Opt_Легкосплавные диски: 17""";Opt_Иммобилайзер;Opt_Штатная;Opt_Бортовой компьютер;Opt_Датчик дождя;Opt_Датчик света;Opt_Круиз-контроль;Opt_Навигационная система;Opt_Обогрев зеркал;Opt_Омыватель фар;Opt_Центральный замок;Opt_Усилитель руля;Opt_Подогрев руля;Opt_Обогрев сидений;Opt_Количество мест: 5;Opt_Климат: климат-контроль 2-зонный;Opt_Электропривод зеркал;Opt_Стеклоподъемники: электро все;Opt_Сиденье водителя: электро;Opt_Сиденье пассажира: электро ;Opt_Регулировка руля: электро;Opt_Антиблокировочная система (ABS);Opt_Антипробуксовочная система;Opt_Система курсовой устойчивости;Opt_Подушки безопасности: передние и боковые;Opt_Парктроник;Opt_CD;Opt_TV;Opt_Обивка салона: кожа;Opt_Люк на крыше;"Opt_Легкосплавные диски: 16""";Opt_Обратная связь;Opt_Дистанционный запуск двигателя;Opt_Регулировка руля: в одной плоскости;"Opt_Легкосплавные диски: 18""";Opt_Сиденье водителя: с памятью положения;Opt_Регулировка руля: в двух плоскостях;Opt_Цвет салона: светлый;Opt_Подушки безопасности: водителя и пассажира;"Opt_Легкосплавные диски: 12""";Opt_Климат: климат-контроль 1-зонный;Opt_Стеклоподъемники: электро передние;Opt_Сиденье водителя: ручная ;Opt_Сиденье пассажира: ручная ;Opt_Обивка салона: велюр;Opt_Кассетник;Opt_Климат: климат-контроль 3-зонный;Opt_Стеклоподъемники: ручные;Opt_Обивка салона: ткань;Opt_Сиденье пассажира: с памятью положения;Opt_Количество мест: 2;"Opt_Легкосплавные диски: 15""";Opt_Количество мест: 4;"Opt_Легкосплавные диски: 19""";Opt_Сиденье пассажира: ручная по высоте;Opt_Сиденье водителя: ручная по высоте;Opt_Количество мест: 7;Opt_Климат: кондиционер;Opt_Газобаллонное оборудование;"Opt_Легкосплавные диски: 20""";"Opt_Легкосплавные диски: 14""";Opt_Подушки безопасности: водителя;Opt_Количество мест: 6;"Opt_Легкосплавные диски: 13""";"Opt_Легкосплавные диски: 22"""
4470;7.0;Mazda 6 II;1034756005;490000;person;Москва, прочие адреса;1594447;7;Механическая;2016-04-13;0;1;1.5833333333333335;0.0;2.0;147.0;бензин;Седан;Не интересует;1.0;Передний;45000.0;1.0;1;Cеребристый;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
4471;3.0;Mazda 6 I;1034995189;275000;other dealer;Москва, прочие адреса;5454;12;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;2.0;141.0;бензин;Седан;Не интересует;1.0;Передний;131000.0;1.0;1;Серый;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
4472;96.0;Mazda 6 III;1028653275;1140000;person;Москва, Россия, Москва;309020;2;Автоматическая;2016-04-13;0;1;1.4166666666666667;0.6351944256213338;2.0;150.0;бензин;Седан;Не интересует;1.0;Передний;27000.0;1.0;0;Пурпурный;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4473;14.0;Mazda 6 III;1034246582;870000;person;Москва;3280241;2;Механическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.0;150.0;бензин;Седан;Рассмотрю варианты;0.0;Передний;45000.0;1.0;1;Белый;0;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
4474;16.0;Mazda 6 III;1034072897;1616000;MAJOR AUTO;Москва, Москва, МКАД 18 км;25811;0;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.5;192.0;бензин;Седан;Не интересует;1.0;Передний;0.0;1.0;0;Белый;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4475;26.0;Mazda 6 I;1033349689;350000;person;Москва, москва;5019;10;Механическая;2016-04-13;0;1;1.5833333333333335;0.0;1.8;120.0;бензин;Седан;Не интересует;1.0;Передний;130000.0;1.0;0;Пурпурный;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4476;3.0;Mazda 6 I;1035055269;268000;other dealer;Москва, прочие адреса;7777;10;Механическая;2016-04-13;0;2;1.5833333333333335;0.0;2.0;147.0;бензин;Седан;Не интересует;1.0;Передний;165000.0;1.0;0;Пурпурный;0;1;1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
4477;3.0;Mazda 6 I;1035021751;385000;У Сервис +  Trade In Центр;Москва, ул.Коломенская, дом 16;3838;10;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;2.0;147.0;бензин;Седан;Не интересует;1.0;Передний;112323.0;1.0;1;Синий;0;1;1;1;0;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4478;3.0;Mazda 6 I;1035009457;427000;other dealer;Москва, прочие адреса;4545;9;Автоматическая;2016-04-13;0;2;1.5833333333333335;0.0;2.3;163.0;бензин;Универсал 5 дв.;Не интересует;1.0;Полный подключаемый;117000.0;1.0;1;Серый;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4479;11.0;Mazda 6 II;1034436594;520000;person;Москва;28429;8;Автоматическая;2016-04-13;0;1;0.3333333333333333;0.0;2.0;147.0;бензин;Седан;Не интересует;1.0;Передний;98000.0;1.0;1;Фиолетовый;0;1;0;0;0;1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4480;7.0;Mazda 6 I;1034760311;455000;person;Москва;25936;9;Автоматическая;2016-04-13;0;2;0.3333333333333333;0.0;2.0;147.0;бензин;Универсал 5 дв.;Не интересует;1.0;Передний;163000.0;1.0;0;Синий;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
4481;17.0;Mazda 6 I;1033975673;330000;person;Москва, прочие адреса;42816;13;Автоматическая;2016-04-13;0;2;1.5833333333333335;0.0;2.0;141.0;бензин;Универсал 5 дв.;Не интересует;1.0;Передний;144000.0;1.0;0;Cеребристый;0;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;1;0;1;0;0;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
4482;32.0;Mazda 6 I;1032852821;285000;person;Москва, ВДНХ;3597102;10;Автоматическая;2016-04-13;0;2;0.0;0.0;2.0;147.0;бензин;Универсал 5 дв.;Не интересует;1.0;Передний;167000.0;1.0;0;Cеребристый;0;1;1;1;0;0;0;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4483;3.0;Mazda 6 I;1035046919;344000;person;Москва, Москва;144144;10;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;2.0;147.0;бензин;Седан;Не интересует;1.0;Передний;96000.0;1.0;1;Синий;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
4484;3.0;Mazda 6 I;1035031709;330000;person;Москва, прочие адреса;3838;12;Механическая;2016-04-13;1;3;1.5833333333333335;0.0;1.8;120.0;бензин;Универсал 5 дв.;Рассмотрю варианты;0.0;Передний;165000.0;1.0;0;Серый;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
4485;17.0;Mazda 6 III;1033987503;999000;other dealer;Москва, прочие адреса;56141;3;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;2.0;150.0;бензин;Седан;Не интересует;1.0;Передний;66255.0;1.0;0;Черный;0;0;1;1;0;0;0;0;1;1;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4486;6.0;Mazda 6 I;1034805693;355000;Альфа-Моторс;Москва, ул. Селигерская, д.18, корпус 1;2610;11;Механическая;2016-04-13;0;2;1.5833333333333335;0.0;2.3;166.0;бензин;Седан;Не интересует;1.0;Передний;155000.0;1.0;0;Красный;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4487;26.0;Mazda 6 I;1033338477;335000;person;Москва, прочие адреса;2404;11;Механическая;2016-04-13;0;2;0.5833333333333334;0.0;1.8;120.0;бензин;Седан;Не интересует;1.0;Передний;150000.0;1.0;0;Черный;0;0;1;0;0;0;0;1;1;0;0;1;0;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4488;32.0;Mazda 6 I;1032905253;260000;person;Москва;220655;13;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.3;166.0;бензин;Седан;Не интересует;1.0;Передний;165000.0;1.0;0;Голубой;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
4489;6.0;Mazda 6 I;1034803789;377000;other dealer;Москва, прочие адреса;9015;9;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;2.0;147.0;бензин;Седан;Не интересует;1.0;Передний;105000.0;1.0;1;Красный;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
4490;11.0;Mazda 6 II;1034445026;730000;person;Люберцы;2189;5;Автоматическая;2016-04-13;1;2;1.0833333333333333;0.0;2.0;147.0;бензин;Седан;Не интересует;1.0;Передний;75000.0;1.0;1;Черный;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
4491;12.0;Mazda 6 III;1034375594;1320000;MAJOR EXPERT;Москва, Новорижское ш., 9км от МКАД;61040;0;Автоматическая;2016-04-13;0;1;1.5833333333333335;2.88027817135191;2.0;150.0;бензин;Седан;Не интересует;1.0;Передний;220.0;1.0;0;Красный;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4492;4.0;Mazda 6 III;1034951063;1149000;АВЕНТУРА АВТО;Москва, м. Чертановская, микрорайон Северное Чертаново, д.1А ТРЦ АВЕНТУРА;16777;1;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;2.0;150.0;бензин;Седан;Не интересует;1.0;Передний;1740.0;1.0;1;Серый;0;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
4493;8.0;Mazda 6 I;1034680473;500000;person;Москва, прочие адреса;13815;10;Механическая;2016-04-13;0;not mentioned;0.4166666666666667;0.0;2.3;175.0;бензин;Седан;Не интересует;1.0;Передний;282000.0;1.0;0;Черный;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4494;22.0;Mazda 6 I;1033618807;285000;person;Москва, прочие адреса;59531;13;Механическая;2016-04-13;0;3;1.5833333333333335;0.0;2.3;166.0;бензин;Седан;С доплатой покупателя;1.0;Передний;212000.0;1.0;0;Красный;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;1;0;0;1;1;1;0;0;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4495;33.0;Mazda 6 I;1032844537;450000;person;Калуга;3267;10;Механическая;2016-04-13;0;2;2.3333333333333335;0.0;2.0;147.0;бензин;Лифтбек;Не интересует;1.0;Передний;63000.0;1.0;0;Красный;0;1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;1;1;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4496;45.0;Mazda 6 I;1032022587;440000;person;Москва, прочие адреса;9098;10;Механическая;2016-04-13;1;not mentioned;0.16666666666666666;0.0;1.8;120.0;бензин;Лифтбек;Не интересует;1.0;Передний;77000.0;1.0;1;Красный;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
4497;45.0;Mazda 6 I;1032037703;370000;person;Рязань;518;11;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.0;141.0;бензин;Седан;Не интересует;1.0;Передний;145000.0;1.0;0;Серый;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4498;5.0;Mazda 6 III;1034885471;970000;person;Домодедово;385101;3;Автоматическая;2016-04-13;0;1;2.3333333333333335;0.0;2.0;150.0;бензин;Седан;Не интересует;1.0;Передний;42000.0;1.0;0;Черный;0;1;1;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;1;0;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4499;18.0;Mazda 6 II;1033932301;600000;person;Москва, прочие адреса;123082;6;Автоматическая;2016-04-13;0;not mentioned;2.1666666666666665;0.0;2.0;147.0;бензин;Седан;Не интересует;1.0;Передний;148000.0;1.0;1;Белый;0;0;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0
4500;9.0;Mazda 6 I;1034618057;350000;person;Москва, прочие адреса;19130;9;Механическая;2016-04-13;0;2;0.08333333333333333;0.0;2.0;147.0;бензин;Седан;Не интересует;1.0;Передний;145000.0;1.0;1;Красный;1;1;1;0;0;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
4501;15.0;Mazda 6 I;1034160345;500000;person;Москва;27912;10;Механическая;2016-04-13;0;not mentioned;0.4166666666666667;0.0;2.3;175.0;бензин;Седан;Не интересует;1.0;Передний;282000.0;1.0;0;Черный;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4502;10.0;Mazda 6 I;1034535721;380000;person;Москва, прочие адреса;15713;12;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.3;166.0;бензин;Седан;Не интересует;1.0;Передний;112.0;1.0;1;Cеребристый;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
4503;26.0;Mazda 6 II;1033315543;600000;person;Тверь;48020;6;Автоматическая;2016-04-13;0;3;0.5;0.0;2.0;147.0;бензин;Седан;Рассмотрю варианты;1.0;Передний;100000.0;1.0;0;Серый;0;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4504;54.0;Mazda 6 II;1031432633;510000;person;Москва, прочие адреса;95812;9;Автоматическая;2016-04-13;1;2;1.8333333333333335;0.0;2.0;147.0;бензин;Седан;Не интересует;1.0;Передний;120000.0;1.0;1;Красный;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;1;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
4505;71.0;Mazda 6 III;1030228659;1903000;СИМ   MAZDA;Москва, ул. Введенского, д. 4 А;313627;0;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.5;192.0;бензин;Седан;Не интересует;1.0;Передний;0.0;1.0;1;Красный;0;1;1;0;0;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4506;9.0;Mazda 6 II;1034609455;560000;person;Москва, г.Москва;1448183;6;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;2.0;147.0;бензин;Лифтбек;Не интересует;1.0;Передний;71900.0;1.0;1;Белый;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;1;1;0;1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
4507;110.0;Mazda 6 I;1027786003;300000;person;Егорьевск;23931;11;Автоматическая;2016-04-13;0;2;1.5833333333333335;0.0;2.0;141.0;бензин;Седан;С доплатой покупателя;1.0;Передний;175000.0;1.0;0;Красный;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4508;25.0;Mazda 6 II;1033354301;470000;person;Домодедово;59254;8;Механическая;2016-04-13;0;not mentioned;2.1666666666666665;0.0;2.5;170.0;бензин;Седан;Не интересует;1.0;Передний;182000.0;1.0;0;Белый;1;1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
4509;73.0;Mazda 6 III;1030088761;1090000;person;Жуковский;134914;2;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.0;150.0;бензин;Седан;Не интересует;1.0;Передний;27000.0;1.0;0;Черный;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
4510;3.0;Mazda 6 I;1034986265;260000;person;Москва, прочие адреса;103103;12;Автоматическая;2016-04-13;1;not mentioned;3.0;0.0;2.0;141.0;бензин;Седан;Не интересует;1.0;Передний;195000.0;1.0;1;Cеребристый;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;0;1;1;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
4511;11.0;Mazda 6 II;1034435460;480000;person;Москва;22117;9;Механическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;1.8;120.0;бензин;Седан;Не интересует;1.0;Передний;178000.0;1.0;0;Серый;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;0;1;0;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
4512;3.0;Mazda 6 I;1035055459;400000;person;Клин;4242;10;Механическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;1.8;120.0;бензин;Седан;Не интересует;1.0;Передний;155000.0;1.0;0;Синий;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4513;13.0;Mazda 6 III;1034301644;1140000;person;Москва, прочие адреса;34017;2;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;2.0;150.0;бензин;Седан;Не интересует;1.0;Передний;46000.0;1.0;1;Черный;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4514;17.0;Mazda 6 III;1033997365;1090000;Центр CarАвто;Москва, ул. Василия Петушкова, д. 3, корп.3, стр.1;60232;3;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;2.5;192.0;бензин;Седан;Не интересует;1.0;Передний;100542.0;1.0;1;Черный;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4515;30.0;Mazda 6 I;1033042237;280000;person;Москва, прочие адреса;121448;10;Механическая;2016-04-13;0;not mentioned;1.8333333333333335;0.0;1.8;120.0;бензин;Седан;Не интересует;1.0;Передний;120000.0;1.0;1;Зеленый;0;1;1;0;0;0;1;1;1;0;0;1;0;1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4516;8.0;Mazda 6 III;1034662617;1090000;АвтоСпецЦентр Внуково;Москва, Киевское шоссе (5 км от МКАД);15120;3;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;2.0;150.0;бензин;Седан;Не интересует;1.0;Передний;67920.0;1.0;0;Белый;0;1;0;1;0;0;1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
4517;29.0;Mazda 6 II;1033141855;495000;person;Рязань;1306;9;Автоматическая;2016-04-13;0;not mentioned;1.4166666666666667;0.0;2.0;147.0;бензин;Седан;Не интересует;1.0;Передний;127000.0;1.0;1;Фиолетовый;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
